account_number,bad_flag
139287,0.0261
139288,0.60821
139289,0.21846
139290,0.97397
139291,0.29334
139292,0.4911
139293,0.29938
139294,0.67545
139295,0.60412
139296,0.81471
139297,0.41504
139298,0.81982
139299,0.188
139300,0.78968
139301,0.15065
139302,0.47433
139303,0.0191
139304,0.35409
139305,0.54009
139306,0.52547
139307,0.71662
139308,0.83187
139309,0.57843
139310,0.454
139311,0.61185
139312,0.81598
139313,0.68455
139314,0.54214
139315,0.17699
139316,0.19468
139317,0.71022
139318,0.82805
139319,0.32354
139320,0.43057
139321,0.33281
139322,0.66379
139323,0.29976
139324,0.48007
139325,0.81854
139326,0.35235
139327,0.80686
139328,0.68844
139329,0.85275
139330,0.24131
139331,0.69918
139332,0.83819
139333,0.6457
139334,0.50465
139335,0.59214
139336,0.54224
139337,0.81442
139338,0.60337
139339,0.65912
139340,0.80783
139341,0.0624
139342,0.73856
139343,0.41204
139344,0.07024
139345,0.53742
139346,0.29169
139347,0.41243
139348,0.72968
139349,0.11253
139350,0.78213
139351,0.66174
139352,0.3957
139353,0.67732
139354,0.64322
139355,0.6631
139356,0.79102
139357,0.57364
139358,0.75437
139359,0.59195
139360,0.56217
139361,0.27881
139362,0.74033
139363,0.86043
139364,0.77619
139365,0.35778
139366,0.01283
139367,0.62039
139368,0.6786
139369,0.515
139370,0.47033
139371,0.7233
139372,0.19364
139373,0.27636
139374,0.13567
139375,0.10407
139376,0.5615
139377,0.59589
139378,0.36012
139379,0.02033
139380,0.54275
139381,0.57128
139382,0.74524
139383,0.30085
139384,0.30849
139385,0.01322
139386,0.60838
139387,0.77267
139388,0.76262
139389,0.60088
139390,0.10763
139391,0.70621
139392,0.26203
139393,0.42056
139394,0.67411
139395,0.73005
139396,0.65502
139397,0.54369
139398,0.65432
139399,0.72398
139400,0.76776
139401,0.72891
139402,0.5748
139403,0.70746
139404,0.4202
139405,0.95972
139406,0.05459
139407,0.68996
139408,0.6678
139409,0.9645
139410,0.88254
139411,0.66645
139412,0.65376
139413,0.3227
139414,0.39982
139415,0.41937
139416,0.65633
139417,0.57885
139418,0.77572
139419,0.36223
139420,0.18132
139421,0.6476
139422,0.5907
139423,0.8117
139424,0.76586
139425,0.97668
139426,0.39014
139427,0.55857
139428,0.00209
139429,0.79688
139430,0.67271
139431,0.64969
139432,0.05097
139433,0.73638
139434,0.69525
139435,0.70764
139436,0.84558
139437,0.54214
139438,0.81718
139439,0.73957
139440,0.66511
139441,0.27301
139442,0.54766
139443,0.70934
139444,0.04686
139445,0.42196
139446,0.48489
139447,0.5294
139448,0.27921
139449,0.52788
139450,0.64477
139451,0.51194
139452,0.64343
139453,0.08942
139454,0.70014
139455,0.47235
139456,0.66835
139457,0.7141
139458,0.38022
139459,0.63781
139460,0.64542
139461,0.29923
139462,0.60196
139463,0.69222
139464,0.01514
139465,0.59854
139466,0.41549
139467,0.89542
139468,0.66824
139469,0.74316
139470,0.68909
139471,0.57462
139472,0.23099
139473,0.82027
139474,0.77036
139475,0.66812
139476,0.7178
139477,0.20555
139478,0.53437
139479,0.71919
139480,0.82508
139481,0.06878
139482,0.65553
139483,0.73718
139484,0.60613
139485,0.67928
139486,0.39052
139487,0.56483
139488,0.03732
139489,0.53274
139490,0.38795
139491,0.39572
139492,0.62147
139493,0.46369
139494,0.75501
139495,0.55204
139496,0.30187
139497,0.43158
139498,0.44175
139499,0.78399
139500,0.52412
139501,0.75906
139502,0.62872
139503,0.19256
139504,0.64798
139505,0.76748
139506,0.14766
139507,0.39561
139508,0.72182
139509,0.70658
139510,0.73678
139511,0.6496
139512,0.75714
139513,0.80237
139514,0.65791
139515,0.66378
139516,0.68167
139517,0.78717
139518,0.7443
139519,0.709
139520,0.76204
139521,0.62068
139522,0.65216
139523,0.65621
139524,0.4633
139525,0.74003
139526,0.73351
139527,0.20492
139528,0.64654
139529,0.01745
139530,0.62947
139531,0.47719
139532,0.00357
139533,0.158
139534,0.64388
139535,0.15858
139536,0.71953
139537,0.82394
139538,0.71529
139539,0.53895
139540,0.62638
139541,0.56482
139542,0.35679
139543,0.54884
139544,0.29743
139545,0.04929
139546,0.65341
139547,0.43595
139548,0.20709
139549,0.91991
139550,0.08855
139551,0.82042
139552,0.33255
139553,0.8492
139554,0.62234
139555,0.48609
139556,0.52314
139557,0.09751
139558,0.54989
139559,0.45034
139560,0.62036
139561,0.67299
139562,0.24127
139563,0.76741
139564,0.64664
139565,0.52029
139566,0.85595
139567,0.6813
139568,0.69206
139569,0.49723
139570,0.88491
139571,0.60364
139572,0.7147
139573,0.50037
139574,0.29993
139575,0.4013
139576,0.60615
139577,0.55449
139578,0.5265
139579,0.6596
139580,0.26213
139581,0.74006
139582,0.7421
139583,0.84
139584,0.66777
139585,0.41603
139586,0.73983
139587,0.43004
139588,0.25081
139589,0.81666
139590,0.44515
139591,0.58226
139592,0.91375
139593,0.00615
139594,0.69267
139595,0.84095
139596,0.64421
139597,0.1878
139598,0.32332
139599,0.76239
139600,0.55862
139601,0.58651
139602,0.72848
139603,0.06929
139604,0.72268
139605,0.44567
139606,0.49551
139607,0.0219
139608,0.47423
139609,0.68174
139610,0.94282
139611,0.67142
139612,0.28011
139613,0.73247
139614,0.29804
139615,0.8103
139616,0.73674
139617,0.71968
139618,0.83901
139619,0.23204
139620,0.55728
139621,0.16387
139622,0.69659
139623,0.2841
139624,0.55533
139625,0.58493
139626,0.67791
139627,0.52149
139628,0.42275
139629,0.83258
139630,0.80461
139631,0.72379
139632,0.29244
139633,0.74855
139634,0.03289
139635,0.893
139636,0.58121
139637,0.81244
139638,0.57613
139639,0.42632
139640,0.79094
139641,0.65422
139642,0.76506
139643,0.66068
139644,0.57634
139645,0.48779
139646,0.68509
139647,0.67953
139648,0.44893
139649,0.47638
139650,0.54277
139651,0.70748
139652,0.46622
139653,0.51889
139654,0.805
139655,0.54536
139656,0.83046
139657,0.29503
139658,0.34161
139659,0.36209
139660,0.52581
139661,0.45664
139662,0.19594
139663,0.70895
139664,0.6911
139665,0.3928
139666,0.56022
139667,0.83193
139668,0.83859
139669,0.15273
139670,0.59371
139671,0.55202
139672,0.75784
139673,0.65006
139674,0.72334
139675,0.77591
139676,0.42433
139677,0.48626
139678,0.08811
139679,0.36519
139680,0.68322
139681,0.69124
139682,0.7888
139683,0.77142
139684,0.41354
139685,0.64512
139686,0.69113
139687,0.38616
139688,0.52561
139689,0.54831
139690,0.72114
139691,0.701
139692,0.76914
139693,0.52814
139694,0.35375
139695,0.40249
139696,0.06399
139697,0.73269
139698,0.58153
139699,0.65206
139700,0.64803
139701,0.73406
139702,0.63644
139703,0.34534
139704,0.83059
139705,0.21312
139706,0.87545
139707,0.1832
139708,0.28702
139709,0.41278
139710,0.64847
139711,0.03761
139712,0.71422
139713,0.42107
139714,0.49319
139715,0.17293
139716,0.71257
139717,0.71526
139718,0.71342
139719,0.64429
139720,0.48705
139721,0.6918
139722,0.45973
139723,0.63357
139724,0.55657
139725,0.09924
139726,0.54942
139727,0.60528
139728,0.50899
139729,0.33742
139730,0.61493
139731,0.09278
139732,0.65776
139733,0.2157
139734,0.51879
139735,0.54297
139736,0.16303
139737,0.64655
139738,0.67438
139739,0.72136
139740,0.81769
139741,0.52123
139742,0.01458
139743,0.78523
139744,0.64261
139745,0.84968
139746,0.13178
139747,0.96893
139748,0.15612
139749,0.05408
139750,0.78378
139751,0.69226
139752,0.72122
139753,0.32162
139754,0.7661
139755,0.40692
139756,0.17872
139757,0.79193
139758,0.03176
139759,0.4113
139760,0.65436
139761,0.01254
139762,0.5667
139763,0.69673
139764,0.89685
139765,0.61605
139766,0.49457
139767,0.5764
139768,0.63512
139769,0.534
139770,0.7414
139771,0.48917
139772,0.7454
139773,0.69202
139774,0.70217
139775,0.29691
139776,0.46206
139777,0.81071
139778,0.83362
139779,0.43685
139780,0.35554
139781,0.55261
139782,0.26017
139783,0.52918
139784,0.81192
139785,0.00886
139786,0.71278
139787,0.55398
139788,0.57894
139789,0.4148
139790,0.64468
139791,0.79126
139792,0.01294
139793,0.60461
139794,0.12028
139795,0.68019
139796,0.79115
139797,0.80456
139798,0.18215
139799,0.58338
139800,0.75341
139801,0.42367
139802,0.36897
139803,0.66268
139804,0.47921
139805,0.71697
139806,0.70702
139807,0.70139
139808,0.68372
139809,0.67597
139810,0.65808
139811,0.49611
139812,0.72005
139813,0.80382
139814,0.74429
139815,0.17308
139816,0.27691
139817,0.71465
139818,0.32305
139819,0.56743
139820,0.2862
139821,0.88196
139822,0.58411
139823,0.52992
139824,0.03023
139825,0.63068
139826,0.62609
139827,0.4613
139828,0.74721
139829,0.68349
139830,0.38548
139831,0.08806
139832,0.38229
139833,0.70257
139834,0.66172
139835,0.6118
139836,0.65465
139837,0.71951
139838,0.28532
139839,0.82858
139840,0.4721
139841,0.5746
139842,0.45085
139843,0.73112
139844,0.81976
139845,0.66608
139846,0.64809
139847,0.6857
139848,0.7662
139849,0.60229
139850,0.20796
139851,0.48269
139852,0.59154
139853,0.28311
139854,0.66736
139855,0.46652
139856,0.96521
139857,0.70606
139858,0.60619
139859,0.5977
139860,0.81394
139861,0.54193
139862,0.3721
139863,0.72577
139864,0.72155
139865,0.75365
139866,0.15143
139867,0.52415
139868,0.45804
139869,0.28189
139870,0.44674
139871,0.04673
139872,0.85872
139873,0.80246
139874,0.09763
139875,0.70557
139876,0.61031
139877,0.65129
139878,0.31428
139879,0.49039
139880,0.08933
139881,0.87132
139882,0.60223
139883,0.99636
139884,0.90205
139885,0.46652
139886,0.6792
139887,0.05646
139888,0.70511
139889,0.57428
139890,0.80323
139891,0.50685
139892,0.3339
139893,0.55093
139894,0.40728
139895,0.62881
139896,0.50597
139897,0.66293
139898,0.72913
139899,0.69455
139900,0.11309
139901,0.71212
139902,0.23546
139903,0.17019
139904,0.72851
139905,0.30206
139906,0.81782
139907,0.57154
139908,0.80813
139909,0.01528
139910,0.57039
139911,0.77313
139912,0.33595
139913,0.42017
139914,0.57599
139915,0.52475
139916,0.70712
139917,0.43167
139918,0.704
139919,0.43213
139920,0.88321
139921,0.70937
139922,0.30856
139923,0.61048
139924,0.6099
139925,0.13552
139926,0.84982
139927,0.09851
139928,0.37563
139929,0.60902
139930,0.7308
139931,0.40373
139932,0.77384
139933,0.42217
139934,0.93474
139935,0.07711
139936,0.56386
139937,0.58924
139938,0.76675
139939,0.05717
139940,0.59146
139941,0.10423
139942,0.5391
139943,0.59659
139944,0.48128
139945,0.58472
139946,0.01036
139947,0.58946
139948,0.3215
139949,0.69877
139950,0.89677
139951,0.54577
139952,0.33498
139953,0.54553
139954,0.65753
139955,0.02893
139956,0.17525
139957,0.03904
139958,0.76814
139959,0.14694
139960,0.18352
139961,0.70994
139962,0.67671
139963,0.62586
139964,0.53004
139965,0.03115
139966,0.23633
139967,0.78611
139968,0.04751
139969,0.69475
139970,0.18012
139971,0.05525
139972,0.5351
139973,0.64456
139974,0.06587
139975,0.03586
139976,0.17267
139977,0.55085
139978,0.63325
139979,0.32052
139980,0.61162
139981,0.66446
139982,0.62067
139983,0.75294
139984,0.77845
139985,0.7916
139986,0.57439
139987,0.78512
139988,0.0517
139989,0.75238
139990,0.21633
139991,0.33089
139992,0.08415
139993,0.56165
139994,0.95986
139995,0.82617
139996,0.8102
139997,0.87492
139998,0.61125
139999,0.84391
140000,0.56449
140001,0.23848
140002,0.47511
140003,0.67615
140004,0.69214
140005,0.45108
140006,0.64319
140007,0.08334
140008,0.69365
140009,0.85813
140010,0.72423
140011,0.42056
140012,0.76365
140013,0.66213
140014,0.70296
140015,0.71168
140016,0.17303
140017,0.76985
140018,0.29115
140019,0.41757
140020,0.33066
140021,0.35042
140022,0.34592
140023,0.36525
140024,0.37233
140025,0.3814
140026,0.75958
140027,0.34794
140028,0.42302
140029,0.55763
140030,0.05819
140031,0.08051
140032,0.6811
140033,0.71168
140034,0.7305
140035,0.72258
140036,0.577
140037,0.47076
140038,0.74732
140039,0.65166
140040,0.38803
140041,0.77266
140042,0.36792
140043,0.8445
140044,0.58853
140045,0.81891
140046,0.68588
140047,0.52172
140048,0.80605
140049,0.72322
140050,0.51395
140051,0.04478
140052,0.8671
140053,0.15787
140054,0.12971
140055,0.66659
140056,0.07907
140057,0.74247
140058,0.84512
140059,0.44459
140060,0.43346
140061,0.30606
140062,0.29065
140063,0.24107
140064,0.56282
140065,0.6664
140066,0.24797
140067,0.35921
140068,0.80287
140069,0.81403
140070,0.78572
140071,0.6032
140072,0.6089
140073,0.64958
140074,0.87857
140075,0.72303
140076,0.78591
140077,0.49625
140078,0.33016
140079,0.21666
140080,0.60836
140081,0.46093
140082,0.75192
140083,0.58975
140084,0.39581
140085,0.42726
140086,0.27711
140087,0.53526
140088,0.10336
140089,0.64584
140090,0.60191
140091,0.77706
140092,0.54347
140093,0.16045
140094,0.27389
140095,0.47478
140096,0.15977
140097,0.48828
140098,0.44131
140099,0.02768
140100,0.69277
140101,0.72356
140102,0.37477
140103,0.71831
140104,0.36398
140105,0.79384
140106,0.64282
140107,0.65833
140108,0.67699
140109,0.42781
140110,0.14772
140111,0.66899
140112,0.71965
140113,0.45959
140114,0.09954
140115,0.73089
140116,0.92555
140117,0.50554
140118,0.62298
140119,0.02318
140120,0.6823
140121,0.60091
140122,0.72828
140123,0.60184
140124,0.63775
140125,0.50726
140126,0.46454
140127,0.51045
140128,0.53513
140129,0.84571
140130,0.94731
140131,0.68412
140132,0.76163
140133,0.26342
140134,0.7013
140135,0.28325
140136,0.31777
140137,0.68783
140138,0.79471
140139,0.20166
140140,0.84263
140141,0.42974
140142,0.22064
140143,0.40244
140144,0.34532
140145,0.35628
140146,0.73682
140147,0.00569
140148,0.06426
140149,0.65924
140150,0.58005
140151,0.63295
140152,0.38393
140153,0.47152
140154,0.81682
140155,0.42175
140156,0.52094
140157,0.79654
140158,0.7925
140159,0.79586
140160,0.42096
140161,0.54861
140162,0.55218
140163,0.62883
140164,0.59124
140165,0.66815
140166,0.7231
140167,0.69195
140168,0.22462
140169,0.88674
140170,0.55364
140171,0.37841
140172,0.73421
140173,0.04824
140174,0.41901
140175,0.22387
140176,0.02387
140177,0.67608
140178,0.51839
140179,0.61079
140180,0.38302
140181,0.50327
140182,0.64087
140183,0.50893
140184,0.27553
140185,0.73039
140186,0.41926
140187,0.67845
140188,0.19791
140189,0.16737
140190,0.35222
140191,0.5327
140192,0.44508
140193,0.66032
140194,0.13614
140195,0.42133
140196,0.91467
140197,0.46436
140198,0.83123
140199,0.46438
140200,0.84675
140201,0.65277
140202,0.02288
140203,0.71896
140204,0.68825
140205,0.16509
140206,0.69608
140207,0.5096
140208,0.49559
140209,0.61642
140210,0.85881
140211,0.31256
140212,0.55921
140213,0.35686
140214,0.13107
140215,0.46987
140216,0.70907
140217,0.21786
140218,0.73341
140219,0.39385
140220,0.48688
140221,0.67614
140222,0.26278
140223,0.14817
140224,0.5326
140225,0.68354
140226,0.01259
140227,0.51419
140228,0.1733
140229,0.65351
140230,0.18248
140231,0.79107
140232,0.38223
140233,0.46322
140234,0.68014
140235,0.73204
140236,0.67452
140237,0.48115
140238,0.80056
140239,0.6779
140240,0.71011
140241,0.73249
140242,0.01546
140243,0.46722
140244,0.70374
140245,0.70208
140246,0.41848
140247,0.28123
140248,0.60383
140249,0.72882
140250,0.72226
140251,0.45538
140252,0.30362
140253,0.27725
140254,0.42609
140255,0.23225
140256,0.27994
140257,0.546
140258,0.43355
140259,0.15028
140260,0.18053
140261,0.46192
140262,0.24938
140263,0.55066
140264,0.75043
140265,0.3978
140266,0.71406
140267,0.00539
140268,0.57459
140269,0.53239
140270,0.63193
140271,0.50107
140272,0.42591
140273,0.30566
140274,0.19223
140275,0.35623
140276,0.6491
140277,0.64899
140278,0.10337
140279,0.61291
140280,0.66371
140281,0.64013
140282,0.70335
140283,0.36934
140284,0.64054
140285,0.61563
140286,0.51615
140287,0.44935
140288,0.06855
140289,0.76547
140290,0.53102
140291,0.58533
140292,0.1871
140293,0.63034
140294,0.04975
140295,0.65081
140296,0.71164
140297,0.78683
140298,0.3147
140299,0.03666
140300,0.61896
140301,0.75226
140302,0.4029
140303,0.02486
140304,0.72382
140305,0.49031
140306,0.47215
140307,0.59544
140308,0.8224
140309,0.71347
140310,0.77977
140311,0.37995
140312,0.23825
140313,0.58426
140314,0.58374
140315,0.55317
140316,0.74979
140317,0.77511
140318,0.12102
140319,0.64331
140320,0.15944
140321,0.74698
140322,0.72241
140323,0.75292
140324,0.74902
140325,0.80365
140326,0.96987
140327,0.7351
140328,0.02289
140329,0.59981
140330,0.59182
140331,0.08398
140332,0.87285
140333,0.50938
140334,0.69188
140335,0.65959
140336,0.711
140337,0.08119
140338,0.63785
140339,0.72129
140340,0.35679
140341,0.27616
140342,0.60121
140343,0.3633
140344,0.42859
140345,0.57531
140346,0.00633
140347,0.0632
140348,0.93728
140349,0.12623
140350,0.54078
140351,0.51747
140352,0.17607
140353,0.75519
140354,0.48318
140355,0.31821
140356,0.0702
140357,0.27607
140358,0.66563
140359,0.0969
140360,0.75388
140361,0.6771
140362,0.68666
140363,0.77914
140364,0.75183
140365,0.72006
140366,0.45524
140367,0.65236
140368,0.02522
